+33;+90;0;-33;-90;180;stop;forward;backward;left;right
0.246;0.063;0.349;0.285;0.131;0.263;0;1;0;0;0
0.255;0.063;0.349;0.285;0.131;0.263;0;1;0;0;0
0.255;0.067;0.349;0.281;0.128;0.296;0;1;0;0;0
0.255;0.067;0.303;0.281;0.128;0.296;0;1;0;0;0
0.255;0.067;0.303;0.281;0.128;0.296;0;1;0;0;0
0.266;0.067;0.303;0.281;0.128;0.296;1;0;0;0;0
0.266;0.073;0.245;0.274;0.124;0.351;1;0;0;0;0
0.266;0.073;0.245;0.274;0.124;0.351;1;0;0;0;0
0.172;0.082;0.159;0.230;0.118;0.447;0;1;0;0;0
0.172;0.082;0.158;0.230;0.117;0.451;0;1;0;0;0
0.172;0.082;0.158;0.230;0.117;0.451;1;0;0;0;0
0.163;0.082;0.158;0.230;0.117;0.451;1;0;0;0;0
0.118;0.085;0.110;0.174;0.113;0.492;1;0;0;0;0
0.118;0.085;0.109;0.174;0.113;0.492;1;0;0;0;0
0.118;0.085;0.109;0.174;0.113;0.492;1;0;0;0;0
